STOCKNO,INVOICEDAT,BRANCHNO,Make,Model,SALETYPE,SALEPRICE,COSTPRICE,METALPROFIT,Mileage,Make_new,Model_new
27352,2023-04-11,3,ford,ecosport,Used Sale BFC Margin,8299.0,6000.0,1915.8333333,44408.0,ford,ecosport
27353,2023-03-23,9,ford,Ford Puma Variants,Used Sale BFC Margin,22899.0,21000.0,1582.5,19262.0,ford,Ford Puma Variants
27354,2023-05-19,10,ford,Ford Kuga Variants,Used Sale BFC Margin,24667.0,22409.0,1881.6666666,7805.0,ford,Ford Kuga Variants
27355,2023-03-30,4,ford,Ford Kuga Variants,Used PX Margin,5850.0,4500.0,1125.0,76079.0,ford,Ford Kuga Variants
27356,2023-03-09,10,ford,Ford Puma Variants,New Motabilitiy,20112.5,20539.75,-427.25,,ford,Ford Puma Variants
27357,2023-03-20,5,renault,arkana,Used PX Margin,24499.0,23000.0,1249.1666666,3642.0,renault,Other
27358,2023-05-25,11,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,28990.0,27500.0,1490.0,15499.0,ford,Ford Transit Variants
27359,2023-03-23,5,ford,Ford Ranger Variants,Used Sale BFC CV VAT Q,31212.5,27325.0,3887.5,9062.0,ford,Ford Ranger Variants
27360,2023-03-23,5,ford,Ford Mondeo Variants,Used PX Margin,3400.0,2300.0,916.6666666,104000.0,ford,Ford Mondeo Variants
27361,2023-05-09,6,ford,Ford Focus Variants,Used PX Margin,22000.0,18300.0,3083.3333333,16816.0,ford,Ford Focus Variants
27362,2023-03-09,2,ford,Ford Kuga Variants,New Retail,32312.5,31343.13,969.37,,ford,Ford Kuga Variants
27363,2023-03-27,11,ford,Ford Kuga Variants,Used PX Margin,21879.0,19000.0,2399.1666666,23260.0,ford,Ford Kuga Variants
27364,2023-04-14,10,suzuki,vitara,Used PX Margin,11151.0,8750.0,2000.8333333,60845.0,Other,Other
27365,2023-03-14,10,ford,Ford Fiesta Variants,New Retail,17425.0,16902.25,522.75,,ford,Ford Fiesta Variants
27366,2023-03-30,3,volvo,v60,Used PX Margin,10000.0,8000.0,1666.6666666,76116.0,volvo,Other
27367,2023-03-09,7,ford,Ford Puma Variants,New Retail,21612.5,20964.13,648.37,,ford,Ford Puma Variants
27368,2023-04-19,7,ford,Ford Fiesta Variants,Used PX Margin,12299.0,10500.0,1499.1666666,28126.0,ford,Ford Fiesta Variants
27369,2023-03-14,7,ford,Ford Fiesta Variants,New Motabilitiy,21245.83,21154.08,91.75,,ford,Ford Fiesta Variants
27370,2023-03-17,8,ford,Ford Fiesta Variants,New Retail,19608.33,19020.08,588.25,,ford,Ford Fiesta Variants
27371,2023-03-15,8,ford,Ford Fiesta Variants,New Retail,20558.33,19941.58,616.75,,ford,Ford Fiesta Variants
27374,2023-06-15,11,audi,q3,Used PX Margin,21824.0,19500.0,1936.6666666,41476.0,audi,Other
27375,2023-03-21,8,ford,Ford Focus Variants,New Retail,24850.0,24104.5,745.5,50.0,ford,Ford Focus Variants
27376,2023-03-30,4,ford,c-max,Used PX Margin,2500.0,2000.0,416.6666666,120000.0,ford,c-max
27377,2023-03-17,2,ford,Ford Kuga Variants,New Retail,32370.83,31399.71,971.12,,ford,Ford Kuga Variants
27379,2023-04-13,9,fiat,,Used PX Margin,6000.0,4500.0,1250.0,39537.0,fiat,
27380,2023-05-09,10,vauxhall,corsa,Used PX Margin,8650.0,5954.54,2246.2166666,32694.0,vauxhall,corsa
27382,2023-03-14,4,ford,Ford Kuga Variants,New Retail,28454.17,27600.54,853.63,,ford,Ford Kuga Variants
27384,2023-04-03,4,ford,Ford Kuga Variants,Used PX Margin,15500.0,13000.0,2083.3333333,23061.0,ford,Ford Kuga Variants
27385,2023-03-10,2,ford,Ford Puma Variants,New Retail,25612.5,24844.13,768.37,,ford,Ford Puma Variants
27386,2023-03-30,2,audi,Audi A-Series Models,Used PX Margin,1150.0,500.0,541.6666666,90608.0,audi,Audi A-Series Models
27387,2023-03-09,11,ford,Ford Transit Variants,New Retail CV,55250.0,48758.13,6491.87,,ford,Ford Transit Variants
27389,2023-03-23,10,ford,Ford Fiesta Variants,Used PX Margin,7295.0,4000.0,2745.8333333,78266.0,ford,Ford Fiesta Variants
27391,2023-03-09,7,ford,Ford Fiesta Variants,New Retail,19608.33,19020.08,588.25,,ford,Ford Fiesta Variants
27392,2023-10-25,4,ford,Ford Focus Variants,Ex Demo VAT Q,26145.0,28962.58,-2817.58,6319.0,ford,Ford Focus Variants
27393,2023-03-30,7,ford,Ford Fiesta Variants,Used PX Margin,15260.0,14250.0,841.6666666,13791.0,ford,Ford Fiesta Variants
27394,2023-03-20,10,ford,Ford Fiesta Variants,Used PX Margin,14200.0,12750.0,1208.3333333,8357.0,ford,Ford Fiesta Variants
27395,2023-04-03,4,ford,Ford Fiesta Variants,Used Sale BFC Margin,11399.0,7500.0,3249.1666666,15711.0,ford,Ford Fiesta Variants
27396,2023-03-31,10,ford,Ford Fiesta Variants,Used Sale BFC Margin,15920.0,14000.0,1600.0,7235.0,ford,Ford Fiesta Variants
27398,2023-03-11,4,ford,Ford Focus Variants,New Retail,26008.33,25228.08,780.25,50.0,ford,Ford Focus Variants
27399,2023-03-30,6,ford,Ford Focus Variants,Used PX Margin,5550.0,5000.0,458.3333333,68941.0,ford,Ford Focus Variants
27400,2023-03-31,4,ford,Ford Focus Variants,Used PX Margin,20249.0,18000.0,1874.1666666,19480.0,ford,Ford Focus Variants
27401,2023-05-23,7,ford,Ford Kuga Variants,Used PX Margin,23585.0,25999.0,-2414.0,13632.0,ford,Ford Kuga Variants
27402,2023-03-09,7,ford,Ford Puma Variants,New Retail,21341.67,20701.42,640.25,,ford,Ford Puma Variants
27403,2023-04-18,7,ford,Ford Fiesta Variants,Used PX Margin,1600.0,1100.0,416.6666666,85123.0,ford,Ford Fiesta Variants
27404,2023-03-20,6,ford,ford newtrade,New Trade,32735.94,32735.94,0.0,,ford,ford newtrade
27405,2023-03-14,7,ford,tourneo connect,New Motabilitiy,23309.0,25063.83,-1754.83,,ford,tourneo connect
27406,2023-03-31,7,ford,Ford Focus Variants,New Retail,30300.0,30094.25,205.75,,ford,Ford Focus Variants
27407,2023-03-10,3,ford,Ford Focus Variants,New Retail,29858.33,27430.79,2427.54,,ford,Ford Focus Variants
27408,2023-03-13,7,ford,Ford Focus Variants,New Retail,24850.0,24104.5,745.5,,ford,Ford Focus Variants
27409,2023-05-17,1,ford,Ford Focus Variants,Used PX Margin,13924.0,10500.0,2853.3333333,44531.0,ford,Ford Focus Variants
27411,2023-03-16,10,ford,Ford Puma Variants,New Motabilitiy,23595.83,24937.08,-1341.25,,ford,Ford Puma Variants
27412,2023-04-28,11,mercedes-benz,cls,Used PX Margin,18875.0,16000.0,2395.8333333,59766.0,mercedes-benz,Other
27413,2023-03-14,1,vauxhall,insignia,Used PX Margin,6920.0,6250.0,558.3333333,87000.0,vauxhall,insignia
27414,2023-03-21,3,ford,mustang,Used PX Margin,31499.0,27300.0,3499.1666666,31306.0,ford,mustang
27415,2023-04-13,8,ford,Ford Focus Variants,Used PX Margin,350.0,250.0,83.3333333,101382.0,ford,Ford Focus Variants
27416,2023-03-10,9,ford,Ford Kuga Variants,New Retail,26120.83,26145.54,-24.71,,ford,Ford Kuga Variants
27417,2023-04-21,6,bmw,BMW Series Models,Used PX Margin,15500.0,12100.0,2833.3333333,20327.0,bmw,BMW Series Models
27419,2023-04-13,11,ford,Ford Fiesta Variants,Used PX Margin,4400.0,3600.0,666.6666666,84457.0,ford,Ford Fiesta Variants
27420,2023-04-26,9,ford,ecosport,Used PX Margin,12998.0,11600.0,1165.0,24496.0,ford,ecosport
27421,2023-05-25,1,honda,civic,Used PX Margin,1350.0,1250.0,83.3333333,156660.0,honda,civic
27422,2023-04-13,11,volkswagen,passat,Used PX Margin,300.0,300.0,0.0,190138.0,volkswagen,passat
27423,2023-03-10,1,ford,Ford Transit Variants,New Retail CV,19595.0,22372.98,-2777.98,,ford,Ford Transit Variants
27424,2023-03-10,11,ford,Ford Kuga Variants,New Motabilitiy,29370.84,28489.71,881.13,,ford,Ford Kuga Variants
27425,2023-03-17,3,ford,Ford Focus Variants,Used Sale BFC Margin,22499.0,20000.0,2082.5,20095.0,ford,Ford Focus Variants
27426,2023-03-30,8,audi,q2,Used PX Margin,20600.0,23607.28,-3007.28,40408.0,audi,Other
27427,2023-11-20,7,ford,Ford Fiesta Variants,Used Sale BFC VAT Q,10770.0,12833.33,-2063.33,6961.0,ford,Ford Fiesta Variants
27428,2023-04-11,11,ford,Ford Kuga Variants,Used Sale BFC Margin,16990.0,15550.0,1200.0,55053.0,ford,Ford Kuga Variants
27429,2023-05-24,11,ford,Ford Mondeo Variants,Used Sale BFC VAT Q,21075.0,20208.33,866.67,20780.0,ford,Ford Mondeo Variants
27430,2023-04-28,10,ford,Ford Kuga Variants,Used Sale BFC Margin,25490.0,20700.0,3991.6666666,38276.0,ford,Ford Kuga Variants
27431,2023-05-22,8,ford,Ford Kuga Variants,Used Sale BFC Margin,30363.0,32949.0,-2586.0,16427.0,ford,Ford Kuga Variants
27432,2023-08-11,9,ford,Ford Fiesta Variants,Used Sale BFC Margin,13750.0,13100.0,541.6666666,17506.0,ford,Ford Fiesta Variants
27433,2023-04-14,5,ford,Ford Ranger Variants,Used Sale BFC CV VAT Q,25437.5,23500.0,1937.5,43174.0,ford,Ford Ranger Variants
27434,2023-04-24,11,ford,Ford Fiesta Variants,Used Sale BFC Margin,16990.0,15000.0,1658.3333333,8776.0,ford,Ford Fiesta Variants
27435,2023-03-31,4,ford,Ford Kuga Variants,Used Sale BFC Margin,34499.0,31400.0,2582.5,7609.0,ford,Ford Kuga Variants
27436,2023-05-03,9,ford,Ford Focus Variants,Used Sale BFC Margin,22995.0,21600.0,1162.5,16150.0,ford,Ford Focus Variants
27437,2023-03-30,11,ford,Ford Fiesta Variants,Used Sale BFC Margin,17990.0,16400.0,1325.0,11473.0,ford,Ford Fiesta Variants
27438,2023-05-17,11,ford,custom,Used Sale BFC CV VAT Q,27990.0,25900.0,2090.0,15972.0,ford,Other
27439,2023-03-21,5,land rover,Land Rover Range Rover Variants,Used Sale BFC Margin,33249.0,29000.0,3540.8333333,54027.0,land rover,Land Rover Range Rover Variants
27440,2023-03-10,4,ford,ford newtrade,New Trade,22650.25,23045.58,-395.33,,ford,ford newtrade
27441,2023-07-06,1,ford,Ford Focus Variants,Used PX Margin,4100.0,4375.0,-275.0,118000.0,ford,Ford Focus Variants
27442,2023-03-22,8,ford,Ford Mondeo Variants,Used PX Margin,9300.0,7375.0,1604.1666666,62613.0,ford,Ford Mondeo Variants
27443,2023-03-14,2,ford,Ford Transit Variants,New Retail CV,57955.0,51145.29,6809.71,,ford,Ford Transit Variants
27444,2023-04-13,8,bmw,BMW Series Models,Used PX Margin,3800.0,3400.0,333.3333333,106228.0,bmw,BMW Series Models
27445,2023-05-10,2,skoda,octavia,Used PX Margin,1250.0,1250.0,0.0,133525.0,skoda,octavia
27446,2023-04-30,8,ford,ecosport,Used PX Margin,11960.0,9750.0,1841.6666666,39238.0,ford,ecosport
27447,2023-03-14,5,ford,Ford Transit Variants,New Retail CV,20300.0,18320.75,1979.25,,ford,Ford Transit Variants
27450,2023-05-23,1,ford,Ford Fiesta Variants,Used PX Margin,13750.0,10000.0,3125.0,64582.0,ford,Ford Fiesta Variants
27451,2023-03-10,7,ford,Ford Focus Variants,New Retail,24125.0,24104.5,20.5,,ford,Ford Focus Variants
27452,2023-03-20,7,ford,Ford Focus Variants,Used PX Margin,17084.0,14368.1,2263.25,20781.0,ford,Ford Focus Variants
27453,2023-03-10,11,ford,Ford Fiesta Variants,New Retail,22212.5,21546.13,666.37,,ford,Ford Fiesta Variants
27454,2023-04-13,5,volvo,xc60,Used PX Margin,13400.0,10500.0,2416.6666666,64204.0,volvo,Other
27455,2023-04-21,11,ford,Ford Kuga Variants,Used Sale BFC VAT Q,14679.1667,13395.83,1283.3367,27223.0,ford,Ford Kuga Variants
27456,2023-06-29,11,ford,Ford Puma Variants,Used Sale BFC VAT Q,16582.5,16458.33,124.17,15227.0,ford,Ford Puma Variants
27457,2023-06-06,11,ford,Ford Puma Variants,Used PX VAT Q,16583.33,16583.33,0.0,8511.0,ford,Ford Puma Variants
27458,2023-05-11,11,ford,Ford Puma Variants,Used Sale BFC VAT Q,15575.0,15291.67,283.33,11005.0,ford,Ford Puma Variants
27459,2023-04-19,11,ford,Ford Kuga Variants,Used Sale BFC VAT Q,15409.1667,14666.67,742.4967,18438.0,ford,Ford Kuga Variants
27460,2023-06-02,11,ford,Ford Kuga Variants,Used Sale BFC VAT Q,15408.3333,14541.67,866.6633,19299.0,ford,Ford Kuga Variants
27461,2023-06-15,11,ford,Ford Puma Variants,Used Sale BFC VAT Q,15770.0,15791.67,-21.67,15347.0,ford,Ford Puma Variants
27462,2023-05-22,11,ford,Ford Focus Variants,Used Sale BFC VAT Q,16241.6667,15424.17,817.4967,26295.0,ford,Ford Focus Variants
27463,2023-04-28,11,ford,Ford Kuga Variants,Used Sale BFC VAT Q,15241.6667,14083.33,1158.3367,24856.0,ford,Ford Kuga Variants
27464,2023-04-28,9,ford,Ford Mondeo Variants,Used Sale BFC VAT Q,16575.0,14875.83,1699.17,43082.0,ford,Ford Mondeo Variants
27465,2023-04-21,11,ford,Ford Kuga Variants,Used Sale BFC VAT Q,15408.3333,14291.67,1116.6633,16923.0,ford,Ford Kuga Variants
27466,2023-04-05,11,ford,Ford Kuga Variants,Used Sale BFC VAT Q,14241.6667,13208.33,1033.3367,28472.0,ford,Ford Kuga Variants
27468,2023-03-30,4,ford,Ford Focus Variants,Used PX Margin,1800.0,2000.0,-200.0,90011.0,ford,Ford Focus Variants
27469,2023-03-27,10,ford,ka+,Used PX Margin,11134.0,9250.0,1570.0,9724.0,ford,ka+
27470,2023-03-10,11,ford,Ford Fiesta Variants,New Retail,22212.5,21546.13,666.37,,ford,Ford Fiesta Variants
27472,2023-10-26,9,ford,Ford Kuga Variants,Ex Demo VAT Q,28333.34,31343.13,-3009.79,,ford,Ford Kuga Variants
27473,2023-05-30,1,ford,Ford Fiesta Variants,Used PX Margin,22644.0,19272.41,2809.6583333,4349.0,ford,Ford Fiesta Variants
27474,2023-03-10,11,ford,Ford Kuga Variants,New Retail,33395.83,32393.96,1001.87,,ford,Ford Kuga Variants
27475,2023-03-16,7,ford,Ford Puma Variants,New Retail,21612.5,20964.13,648.37,,ford,Ford Puma Variants
27478,2023-04-26,11,ford,Ford Kuga Variants,Used PX Margin,30290.0,28202.04,1739.9666666,19371.0,ford,Ford Kuga Variants
27479,2023-03-16,7,ford,grand tourneo connect,New Motabilitiy,23687.0,25430.49,-1743.49,,ford,grand tourneo connect
27480,2023-03-10,8,ford,Ford Kuga Variants,New Retail,32312.5,31343.13,969.37,10.0,ford,Ford Kuga Variants
27481,2023-03-21,3,ford,Ford Focus Variants,Used Sale BFC Margin,25450.0,23009.0,2034.1666666,13090.0,ford,Ford Focus Variants
27482,2023-04-11,10,ford,ecosport,Used Sale BFC Margin,9020.0,6400.0,2183.3333333,50557.0,ford,ecosport
27483,2023-04-05,6,tesla,model 3,Used Sale BFC VAT Q,25000.0,22375.0,2625.0,14828.0,tesla,model 3
27484,2023-05-15,3,ford,Ford Kuga Variants,Used Sale BFC Margin,21899.0,18700.0,2665.8333333,9564.0,ford,Ford Kuga Variants
27485,2023-03-21,8,tesla,model 3,Used Sale BFC VAT Q,24829.1667,22333.33,2495.8367,14498.0,tesla,model 3
27486,2023-03-24,6,tesla,model 3,Used Sale BFC VAT Q,25833.3333,22833.33,3000.0033,34702.0,tesla,model 3
27487,2023-04-04,4,ford,ecosport,Used Sale BFC Margin,14899.0,13000.0,1582.5,36641.0,ford,ecosport
27488,2023-03-22,4,ford,ecosport,Used Sale BFC Margin,14899.0,12000.0,2415.8333333,25543.0,ford,ecosport
27489,2023-07-20,2,ford,Ford Puma Variants,Used Sale BFC Margin,19879.0,19000.0,732.5,20528.0,ford,Ford Puma Variants
27490,2023-07-17,10,ford,Ford Puma Variants,Used Sale BFC Margin,19300.0,18450.0,708.3333333,7234.0,ford,Ford Puma Variants
27491,2023-03-13,11,ford,Ford Focus Variants,Used PX Margin,13100.0,13100.0,0.0,32942.0,ford,Ford Focus Variants
27492,2023-06-16,2,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,19979.0,21900.0,-1921.0,35145.0,ford,Ford Transit Variants
27493,2023-03-21,10,ford,Ford Puma Variants,Used Sale BFC Margin,19495.0,17700.0,1495.8333333,19808.0,ford,Ford Puma Variants
27494,2023-09-05,3,ford,Ford Kuga Variants,Ex Demo Margin,28279.0,30905.0,-2626.0,13474.0,ford,Ford Kuga Variants
27495,2023-04-12,3,ford,Ford Focus Variants,Used PX Margin,10250.0,10250.0,0.0,63000.0,ford,Ford Focus Variants
27496,2023-12-08,8,ford,Ford Kuga Variants,Ex Demo Margin,25999.0,30905.0,-4906.0,19729.0,ford,Ford Kuga Variants
27497,2023-12-20,2,ford,Ford Kuga Variants,Ex Demo Margin,25849.0,30200.0,-4351.0,12574.0,ford,Ford Kuga Variants
27498,2023-04-11,4,ford,Ford Kuga Variants,Used Sale BFC Margin,33899.0,30110.0,3157.5,8704.0,ford,Ford Kuga Variants
27499,2023-12-11,2,ford,Ford Kuga Variants,Ex Demo Margin,25849.0,31250.0,-5401.0,12930.0,ford,Ford Kuga Variants
27500,2023-03-31,7,volkswagen,Volkswagen Golf Variants,Used PX Margin,9200.0,7320.0,1566.6666666,55527.0,volkswagen,Volkswagen Golf Variants
27501,2023-07-14,8,vauxhall,corsa,Used PX Margin,14999.0,16500.0,-1501.0,15288.0,vauxhall,corsa
27502,2023-11-27,11,ford,Ford Kuga Variants,Ex Demo Margin,26999.0,31250.0,-4251.0,11450.0,ford,Ford Kuga Variants
27503,2024-01-29,4,ford,Ford Kuga Variants,Ex Demo Margin,24050.0,31065.0,-7015.0,14690.0,ford,Ford Kuga Variants
27504,2023-03-10,5,ford,Ford Ranger Variants,New Retail CV,39350.0,35906.88,3443.12,,ford,Ford Ranger Variants
27506,2023-10-25,3,ford,Ford Kuga Variants,Ex Demo Margin,26899.0,29610.0,-2711.0,18321.0,ford,Ford Kuga Variants
27507,2023-03-10,11,ford,Ford Focus Variants,New Retail,24850.0,24104.5,745.5,,ford,Ford Focus Variants
27508,2023-03-29,7,ford,Ford Transit Variants,Used PX Margin,8361.0,6000.0,1967.5,34125.0,ford,Ford Transit Variants
27509,2023-04-14,3,ford,Ford Kuga Variants,Used Sale BFC Margin,32699.0,30915.0,1486.6666666,8095.0,ford,Ford Kuga Variants
27510,2023-12-18,2,ford,Ford Kuga Variants,Ex Demo Margin,25000.0,29830.0,-4830.0,16437.0,ford,Ford Kuga Variants
27511,2023-11-30,1,ford,Ford Kuga Variants,Ex Demo Margin,26299.0,31540.0,-5241.0,9863.0,ford,Ford Kuga Variants
27512,2023-10-31,4,ford,Ford Kuga Variants,Ex Demo Margin,27499.0,29740.0,-2241.0,22599.0,ford,Ford Kuga Variants
27513,2023-03-10,3,ford,Ford Puma Variants,New Retail,25612.5,24844.13,768.37,,ford,Ford Puma Variants
27514,2023-03-10,2,ford,Ford Puma Variants,New Retail,21341.67,20701.42,640.25,,ford,Ford Puma Variants
27515,2023-03-30,6,ford,Ford Focus Variants,Used PX Margin,2200.0,2500.0,-300.0,76000.0,ford,Ford Focus Variants
27516,2023-03-30,2,ford,Ford Fiesta Variants,Used PX Margin,12785.0,10750.0,1695.8333333,18430.0,ford,Ford Fiesta Variants
27517,2023-04-13,8,ford,Ford Fiesta Variants,Used PX Margin,2650.0,2400.0,208.3333333,98388.0,ford,Ford Fiesta Variants
27518,2023-03-13,5,ford,Ford Ranger Variants,New Retail CV,44250.0,40378.13,3871.87,,ford,Ford Ranger Variants
27520,2023-03-13,11,ford,Ford Puma Variants,New Retail,22866.67,22180.67,686.0,,ford,Ford Puma Variants
27521,2023-03-13,10,ford,Ford Puma Variants,New Retail,25325.82,24937.08,388.74,,ford,Ford Puma Variants
27524,2023-03-30,10,ford,Ford Puma Variants,Used PX Margin,25645.0,23500.0,1787.5,10987.0,ford,Ford Puma Variants
27525,2024-01-30,9,ford,Ford Kuga Variants,Ex Demo Margin,24899.0,30155.0,-5256.0,18506.0,ford,Ford Kuga Variants
27526,2023-03-13,3,ford,Ford Puma Variants,New Retail,21320.83,21307.67,13.16,,ford,Ford Puma Variants
27528,2023-03-24,3,ford,Ford Fiesta Variants,Used PX Margin,7200.0,5000.0,1833.3333333,53441.0,ford,Ford Fiesta Variants
27529,2023-03-15,2,ford,Ford Ranger Variants,New Retail CV,35875.0,32735.94,3139.06,,ford,Ford Ranger Variants
27530,2023-03-31,7,ford,Ford Fiesta Variants,Used PX Margin,12699.0,11000.0,1415.8333333,14641.0,ford,Ford Fiesta Variants
27531,2023-05-22,1,ford,Ford Fiesta Variants,Used PX Margin,14399.01,11875.0,2103.3416666,14514.0,ford,Ford Fiesta Variants
27532,2023-03-15,2,ford,Ford Ranger Variants,New Retail CV,35875.0,32735.94,3139.06,,ford,Ford Ranger Variants
27533,2023-03-15,2,ford,Ford Ranger Variants,New Retail CV,35875.0,32735.94,3139.06,25.0,ford,Ford Ranger Variants
27534,2023-03-15,2,ford,Ford Ranger Variants,New Retail CV,35875.0,32735.94,3139.06,25.0,ford,Ford Ranger Variants
27536,2023-03-15,2,ford,Ford Ranger Variants,New Retail CV,35875.0,32735.94,3139.06,25.0,ford,Ford Ranger Variants
27537,2023-03-15,2,ford,Ford Ranger Variants,New Retail CV,35875.0,32735.94,3139.06,,ford,Ford Ranger Variants
27538,2023-03-24,4,ford,mustang,Used PX Margin,33399.0,29000.0,3665.8333333,28537.0,ford,mustang
27539,2023-03-15,2,ford,Ford Ranger Variants,New Retail CV,35875.0,32735.94,3139.06,25.0,ford,Ford Ranger Variants
27540,2023-03-30,3,audi,Audi A-Series Models,Used PX Margin,4750.0,5200.0,-450.0,84385.0,audi,Audi A-Series Models
27541,2023-03-23,2,ford,Ford Focus Variants,Used PX Margin,17799.0,16000.0,1499.1666666,28705.0,ford,Ford Focus Variants
27542,2023-04-03,2,ford,Ford Fiesta Variants,Used PX Margin,11495.0,9000.0,2079.1666666,42832.0,ford,Ford Fiesta Variants
27543,2023-03-14,8,ford,Ford Fiesta Variants,New Retail,19625.0,19036.25,588.75,,ford,Ford Fiesta Variants
27545,2023-04-03,8,ford,Ford Fiesta Variants,Used PX Margin,15347.0,14300.0,872.5,12962.0,ford,Ford Fiesta Variants
27546,2023-06-26,8,ford,Ford Fiesta Variants,Used PX Margin,14750.0,14150.09,499.925,7008.0,ford,Ford Fiesta Variants
27547,2023-03-28,4,ford,Ford Focus Variants,Used PX Margin,17899.0,15247.37,2209.6916666,15720.0,ford,Ford Focus Variants
27548,2023-04-13,5,vauxhall,meriva,Used PX Margin,1150.0,1000.0,125.0,99639.0,vauxhall,Other
27549,2023-03-27,6,audi,Audi A-Series Models,Used PX Margin,24500.0,21450.0,2541.6666666,48040.0,audi,Audi A-Series Models
27550,2023-04-11,5,volkswagen,tiguan,Used PX Margin,19999.0,17500.0,2082.5,57964.0,volkswagen,tiguan
27551,2023-03-16,8,ford,ecosport,New Motabilitiy,19937.5,19339.38,598.12,,ford,ecosport
27552,2023-03-13,4,ford,Ford Puma Variants,New Retail,20695.83,20701.42,-5.59,,ford,Ford Puma Variants
27553,2023-03-28,5,audi,Audi A-Series Models,Used PX Margin,13749.0,11250.0,2082.5,55263.0,audi,Audi A-Series Models
27555,2023-03-29,5,citroen,berlingo multispace,Used PX Margin,10449.0,7500.0,2457.5,42671.0,citroen,Other
27556,2023-05-25,10,ford,Ford Focus Variants,Used PX Margin,4500.0,2500.0,1666.6666666,80663.0,ford,Ford Focus Variants
27557,2023-03-14,8,ford,Ford Puma Variants,New Retail,24966.67,24844.13,122.54,,ford,Ford Puma Variants
27558,2023-03-29,7,ford,Ford Focus Variants,Used PX Margin,24999.0,22500.0,2082.5,11198.0,ford,Ford Focus Variants
27560,2023-03-21,4,ford,Ford Puma Variants,Used PX Margin,18399.0,15359.71,2532.7416666,31365.0,ford,Ford Puma Variants
27562,2023-03-15,6,ford,Ford Puma Variants,New Retail,24966.67,24217.67,749.0,,ford,Ford Puma Variants
27563,2023-03-24,6,ford,Ford Puma Variants,New Retail,21612.5,20964.13,648.37,,ford,Ford Puma Variants
27564,2023-04-13,11,nissan,juke,Used PX Margin,6600.0,6400.25,166.4583333,68577.0,nissan,juke
27565,2023-04-04,4,ford,Ford Focus Variants,Used PX Margin,17899.0,15000.0,2415.8333333,28806.0,ford,Ford Focus Variants
